Movie URL,Count in File1,Count in File2,Count in File3_pred,Count in File3_label,Total Count
<http://dbpedia.org/resource/The_Rite_(2011_film)>,4,0,0,1,5
<http://dbpedia.org/resource/The_Ritual_(2009_film)>,7,0,0,1,8
<http://dbpedia.org/resource/The_Ritual_(2017_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_River_Wild>,0,0,0,1,1
<http://dbpedia.org/resource/The_Road_(2009_film)>,10,1,0,1,12
<http://dbpedia.org/resource/The_Road_to_El_Dorado>,2,0,0,0,2
<http://dbpedia.org/resource/The_Rock_(film)>,13,6,1,1,21
<http://dbpedia.org/resource/The_Rocketeer_(film)>,5,0,0,0,5
<http://dbpedia.org/resource/The_Rocky_Horror_Picture_Show>,12,2,0,0,14
<http://dbpedia.org/resource/The_Rookie_(2002_film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Room>,13,0,0,2,15
<http://dbpedia.org/resource/The_Rover_(2014_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Royal_Scandal>,1,0,0,0,1
<http://dbpedia.org/resource/The_Royal_Tenenbaums>,12,5,0,0,17
<http://dbpedia.org/resource/The_Rugrats_Movie>,1,0,0,2,3
<http://dbpedia.org/resource/The_Ruins_(film)>,4,0,0,0,4
<http://dbpedia.org/resource/The_Ruling_Class_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Rum_Diary_(film)>,1,1,0,0,2
<http://dbpedia.org/resource/The_Runaway_Bride_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Rundown>,6,0,0,3,9
<http://dbpedia.org/resource/The_Running_Man_(1987_film)>,17,0,0,0,17
<http://dbpedia.org/resource/The_Sandlot:_Heading_Home>,1,0,0,0,1
<http://dbpedia.org/resource/The_Sandlot>,51,4,1,1,57
<http://dbpedia.org/resource/The_Sandlot_2>,1,0,0,0,1
<http://dbpedia.org/resource/The_Santa_Clause_(film_series)>,16,0,2,1,19
<http://dbpedia.org/resource/The_Santa_Clause_2>,2,0,0,0,2
<http://dbpedia.org/resource/The_Science_of_Sleep>,1,0,0,0,1
<http://dbpedia.org/resource/The_Score_(1978_film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Score_(2001_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Scorpion_King>,2,0,0,0,2
<http://dbpedia.org/resource/The_Scout_(1994_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Scream_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Sea_Wolves>,1,0,0,0,1
<http://dbpedia.org/resource/The_Search_for_General_Tso>,0,1,0,0,1
<http://dbpedia.org/resource/The_Search_for_Santa_Paws>,1,0,0,0,1
<http://dbpedia.org/resource/The_Searchers>,6,0,2,0,8
<http://dbpedia.org/resource/The_Secret_Garden_(1993_film)>,4,0,0,0,4
<http://dbpedia.org/resource/The_Secret_Life_of_Bees_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Secret_Life_of_Pets>,46,10,2,6,64
<http://dbpedia.org/resource/The_Secret_Life_of_Walter_Mitty_(2013_film)>,2,3,0,0,5
<http://dbpedia.org/resource/The_Secret_in_Their_Eyes>,1,1,0,0,2
<http://dbpedia.org/resource/The_Secret_of_Kells>,1,0,0,0,1
<http://dbpedia.org/resource/The_Secret_of_My_Success_(1965_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Secret_of_NIMH>,3,0,0,0,3
<http://dbpedia.org/resource/The_Secret_of_Roan_Inish>,3,0,0,0,3
<http://dbpedia.org/resource/The_September_Issue>,2,0,0,0,2
<http://dbpedia.org/resource/The_Serpent_and_the_Rainbow_(film)>,2,0,0,1,3
<http://dbpedia.org/resource/The_Seven-Ups>,1,0,0,0,1
<http://dbpedia.org/resource/The_Seven_Five>,1,0,0,0,1
<http://dbpedia.org/resource/The_Seven_Year_Itch>,5,0,0,0,5
<http://dbpedia.org/resource/The_Seventh_Sign>,0,1,0,0,1
<http://dbpedia.org/resource/The_Shack_(2017_film)>,11,2,0,1,14
<http://dbpedia.org/resource/The_Shadow_(1994_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Shaggy_D.A.>,0,0,0,1,1
<http://dbpedia.org/resource/The_Shaggy_Dog_(1959_film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Shaggy_Dog_(2006_film)>,4,0,0,0,4
<http://dbpedia.org/resource/The_Shallows_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Shape_of_Water>,163,23,9,10,205
<http://dbpedia.org/resource/The_Shawshank_Redemption>,92,17,33,6,148
<http://dbpedia.org/resource/The_Shining_(film)>,214,26,8,12,260
<http://dbpedia.org/resource/The_Shootist>,4,0,0,1,5
<http://dbpedia.org/resource/The_Shop_Around_the_Corner>,2,0,0,0,2
<http://dbpedia.org/resource/The_Signal_(2007_film)>,0,0,0,1,1
<http://dbpedia.org/resource/The_Signal_(2014_film)>,10,0,0,2,12
<http://dbpedia.org/resource/The_Silence_of_the_Hams>,1,1,0,1,3
<http://dbpedia.org/resource/The_Silence_of_the_Lambs_(film)>,184,16,20,15,235
<http://dbpedia.org/resource/The_Simpsons_Movie>,9,0,0,0,9
<http://dbpedia.org/resource/The_Single_Moms_Club>,1,0,0,0,1
<http://dbpedia.org/resource/The_Sisterhood_of_the_Traveling_Pants_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Sisterhood_of_the_Traveling_Pants_2>,1,0,0,0,1
<http://dbpedia.org/resource/The_Sitter>,2,0,0,0,2
<http://dbpedia.org/resource/The_Sixth>,4,0,0,0,4
<http://dbpedia.org/resource/The_Sixth_Battalion>,0,1,0,0,1
<http://dbpedia.org/resource/The_Sixth_Race>,2,0,0,0,2
<http://dbpedia.org/resource/The_Sixth_Sense>,158,18,11,8,195
<http://dbpedia.org/resource/The_Skeleton_Key>,12,0,0,0,12
<http://dbpedia.org/resource/The_Skulls_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Slammin'_Salmon>,0,1,0,1,2
<http://dbpedia.org/resource/The_Smell_of_Us>,2,0,0,0,2
<http://dbpedia.org/resource/The_Smurfs_(film)>,5,0,0,0,5
<http://dbpedia.org/resource/The_Smurfs_2>,1,0,0,0,1
<http://dbpedia.org/resource/The_Sniper_(2009_film)>,0,2,0,0,2
<http://dbpedia.org/resource/The_Snowman_(2017_film)>,11,0,1,2,14
<http://dbpedia.org/resource/The_Social_Network>,23,0,0,1,24
<http://dbpedia.org/resource/The_Soloist>,1,4,0,0,5
<http://dbpedia.org/resource/The_Sorcerer's_Apprentice_(2010_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Sound_of_Music_(film)>,31,5,13,3,52
<http://dbpedia.org/resource/The_Sowers>,0,1,0,0,1
<http://dbpedia.org/resource/The_Spanish_Prisoner>,2,0,0,0,2
<http://dbpedia.org/resource/The_Specialist>,1,0,0,0,1
<http://dbpedia.org/resource/The_Spectacular_Now>,0,0,0,1,1
<http://dbpedia.org/resource/The_Spectre_of_the_Bride>,0,0,0,1,1
<http://dbpedia.org/resource/The_Speed_Girl>,0,1,0,0,1
<http://dbpedia.org/resource/The_Spiderwick_Chronicles_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Spirit_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Split_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_SpongeBob_SquarePants_Movie>,2,0,0,0,2
<http://dbpedia.org/resource/The_Spy_Next_Door>,12,0,0,3,15
<http://dbpedia.org/resource/The_Spy_Who_Loved_Me_(film)>,3,0,0,1,4
<http://dbpedia.org/resource/The_Spymasters>,1,0,0,0,1
<http://dbpedia.org/resource/The_Square_(2017_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_St._Valentine's_Day_Massacre_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Star_(2017_film)>,6,1,0,1,8
<http://dbpedia.org/resource/The_Star_of_Santa_Clara>,1,0,0,0,1
<http://dbpedia.org/resource/The_Stepfather_(1987_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Stepford_Wives_(2004_film)>,2,1,0,0,3
<http://dbpedia.org/resource/The_Sting>,7,5,0,0,12
<http://dbpedia.org/resource/The_Story_of_G.I._Joe>,2,0,0,0,2
<http://dbpedia.org/resource/The_Story_of_Ruth>,1,0,0,0,1
<http://dbpedia.org/resource/The_Strange_Thing_About_the_Johnsons>,0,1,0,0,1
<http://dbpedia.org/resource/The_Stranger_(2010_film)>,2,0,0,1,3
<http://dbpedia.org/resource/The_Strangers:_Prey_at_Night>,3,0,0,1,4
<http://dbpedia.org/resource/The_Strangers_(2008_film)>,9,2,0,2,13
<http://dbpedia.org/resource/The_Strangers_(2012_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Strangers_in_the_House_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Street_Fighter>,1,0,0,0,1
<http://dbpedia.org/resource/The_Strongest_Man_in_the_World>,1,0,0,0,1
<http://dbpedia.org/resource/The_Stuff>,1,0,0,0,1
<http://dbpedia.org/resource/The_Stupids_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Substitute>,2,0,0,0,2
<http://dbpedia.org/resource/The_Suicide_Club_(1914_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Sum_of_All_Fears_(film)>,0,0,0,1,1
<http://dbpedia.org/resource/The_Summit_(2012_film)>,0,2,0,0,2
<http://dbpedia.org/resource/The_Sunshine_Boys_(1975_film)>,0,0,0,1,1
<http://dbpedia.org/resource/The_Sure_Thing>,1,0,0,0,1
<http://dbpedia.org/resource/The_Swan_Princess_(film_series)>,8,0,0,0,8
<http://dbpedia.org/resource/The_Sweeney_(2012_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Sweetest_Thing>,7,1,0,0,8
<http://dbpedia.org/resource/The_Switch_(2010_film)>,12,0,0,0,12
<http://dbpedia.org/resource/The_Sword_in_the_Stone_(novel)>,8,0,0,0,8
<http://dbpedia.org/resource/The_Take_(2007_film)>,4,0,0,0,4
<http://dbpedia.org/resource/The_Taking_of_Deborah_Logan>,2,0,0,0,2
<http://dbpedia.org/resource/The_Taking_of_Pelham_123_(2009_film)>,12,1,1,1,15
<http://dbpedia.org/resource/The_Taking_of_Pelham_One_Two_Three_(1974_film)>,2,1,0,0,3
<http://dbpedia.org/resource/The_Tale_of_Sweeney_Todd>,1,0,0,0,1
<http://dbpedia.org/resource/The_Talented_Mr._Ripley_(film)>,6,0,0,1,7
<http://dbpedia.org/resource/The_Taming_of_the_Shrew_(ballet)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Tao_of_Steve>,1,0,0,0,1
<http://dbpedia.org/resource/The_Temptress>,1,0,0,0,1
<http://dbpedia.org/resource/The_Ten_Commandments_(1956_film)>,3,1,0,0,4
<http://dbpedia.org/resource/The_Ten_Commandments_(2007_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Terminal>,6,3,0,2,11
<http://dbpedia.org/resource/The_Terminator>,95,16,19,12,142
<http://dbpedia.org/resource/The_Terminators_(novel)>,2,0,0,2,4
<http://dbpedia.org/resource/The_Texas_Chain_Saw_Massacre>,29,8,0,0,37
<http://dbpedia.org/resource/The_Texas_Chainsaw_Massacre:_The_Beginning>,4,0,0,1,5
<http://dbpedia.org/resource/The_Texas_Chainsaw_Massacre_(2003_film)>,29,5,2,5,41
<http://dbpedia.org/resource/The_Texas_Chainsaw_Massacre_2>,11,1,0,0,12
<http://dbpedia.org/resource/The_Theory_of_Everything_(2006_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Theory_of_Everything_(2014_film)>,0,2,0,0,2
<http://dbpedia.org/resource/The_Thin_Blue_Line_(1988_film)>,4,0,1,1,6
<http://dbpedia.org/resource/The_Thin_Man_(film)>,2,1,0,0,3
<http://dbpedia.org/resource/The_Thin_Red_Line_(1998_film)>,11,1,0,0,12
<http://dbpedia.org/resource/The_Thing_(1982_film)>,26,3,0,3,32
<http://dbpedia.org/resource/The_Thing_(2011_film)>,2,1,0,0,3
<http://dbpedia.org/resource/The_Thinning>,2,0,0,1,3
<http://dbpedia.org/resource/The_Third_Man>,0,4,0,0,4
<http://dbpedia.org/resource/The_Thirteenth_Floor>,5,0,0,0,5
<http://dbpedia.org/resource/The_Thomas_Crown_Affair_(1968_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Thomas_Crown_Affair_(1999_film)>,4,0,0,0,4
<http://dbpedia.org/resource/The_Three_Musketeers_(1986_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Three_Stooges_(2012_film)>,7,0,1,0,8
<http://dbpedia.org/resource/The_Thriller>,0,0,0,1,1
<http://dbpedia.org/resource/The_Tillman_Story>,1,0,0,0,1
<http://dbpedia.org/resource/The_Time_Machine_(1960_film)>,0,1,0,0,1
<http://dbpedia.org/resource/The_Time_Machine_(2002_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Time_Traveler's_Wife_(film)>,18,1,0,0,19
<http://dbpedia.org/resource/The_Time_Travelers_(1964_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Tingler>,1,0,0,0,1
<http://dbpedia.org/resource/The_To_Do_List>,1,0,0,0,1
<http://dbpedia.org/resource/The_Tomb_(2007_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Tommyknockers_(miniseries)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Tooth_Fairy_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Tourist_(1987_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Tourist_(2010_film)>,3,2,0,0,5
<http://dbpedia.org/resource/The_Towering_Inferno>,3,0,0,0,3
<http://dbpedia.org/resource/The_Town_(2010_film)>,24,13,0,1,38
<http://dbpedia.org/resource/The_Toxic_Avenger_(1984_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Toxic_Avenger_Part_II>,1,0,0,0,1
<http://dbpedia.org/resource/The_Toy_(1982_film)>,6,0,0,0,6
<http://dbpedia.org/resource/The_Transformers:_The_Movie>,9,0,0,0,9
<http://dbpedia.org/resource/The_Transporter>,38,3,3,1,45
<http://dbpedia.org/resource/The_Transporter_Refueled>,6,0,0,0,6
<http://dbpedia.org/resource/The_Treasure_of_the_Sierra_Madre_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Tree_of_Life_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Trip_to_Italy>,1,0,0,0,1
<http://dbpedia.org/resource/The_Triplets_of_Belleville>,1,0,0,0,1
<http://dbpedia.org/resource/The_Trouble_with_Harry>,0,1,0,0,1
<http://dbpedia.org/resource/The_True_Nature_of_Bernadette>,1,0,0,0,1
<http://dbpedia.org/resource/The_Truman_Show>,30,2,3,2,37
<http://dbpedia.org/resource/The_Truth_About_Cats_&_Dogs>,1,0,0,0,1
<http://dbpedia.org/resource/The_Tuxedo>,2,0,0,0,2
<http://dbpedia.org/resource/The_Twilight_Saga_(film_series)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Ugly_Dachshund>,2,0,0,0,2
<http://dbpedia.org/resource/The_Ugly_Truth>,4,0,0,1,5
<http://dbpedia.org/resource/The_Ultimate_Gift>,2,0,0,0,2
<http://dbpedia.org/resource/The_Unforgiven_(2005_film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Unmasking>,1,0,0,0,1
<http://dbpedia.org/resource/The_Unsinkable_Molly_Brown_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Untouchables_(film)>,13,3,0,0,16
<http://dbpedia.org/resource/The_Usual_Suspects>,40,21,4,2,67
<http://dbpedia.org/resource/The_Valley_of_Gwangi>,1,0,0,0,1
<http://dbpedia.org/resource/The_Vampire_Diaries>,1,1,1,0,3
<http://dbpedia.org/resource/The_Vanishing_(1988_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Village_(2004_film)>,17,4,0,0,21
<http://dbpedia.org/resource/The_Village_(2015_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Virgin_Spring>,1,0,0,0,1
<http://dbpedia.org/resource/The_Visit_(2000_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Visit_(2015_American_film)>,12,2,0,1,15
<http://dbpedia.org/resource/The_Vow_(2012_film)>,17,5,5,2,29
<http://dbpedia.org/resource/The_Wailing_(film)>,26,0,0,0,26
<http://dbpedia.org/resource/The_Walk_(2015_film)>,5,0,0,0,5
<http://dbpedia.org/resource/The_Walking_Dead_(1936_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Walking_Dead_(1995_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Wall_(2012_film)>,2,0,0,1,3
<http://dbpedia.org/resource/The_War_Bride>,4,0,0,0,4
<http://dbpedia.org/resource/The_War_of_the_Roses_(film)>,5,1,0,0,6
<http://dbpedia.org/resource/The_War_of_the_Worlds_(1953_film)>,1,1,0,0,2
<http://dbpedia.org/resource/The_Warlords>,1,0,0,0,1
<http://dbpedia.org/resource/The_Warrior's_Way>,1,0,0,0,1
<http://dbpedia.org/resource/The_Warrior_(2001_British_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Warriors_(film)>,2,1,0,0,3
<http://dbpedia.org/resource/The_Watch_(2012_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Water_Horse:_Legend_of_the_Deep>,3,0,0,0,3
<http://dbpedia.org/resource/The_Waterboy>,72,21,6,3,102
<http://dbpedia.org/resource/The_Wave_(2015_film)>,1,0,0,0,1
"<http://dbpedia.org/resource/The_Way,_Way_Back>",1,0,0,0,1
<http://dbpedia.org/resource/The_Way_Back_(2010_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Way_He_Looks>,1,0,1,0,2
<http://dbpedia.org/resource/The_Way_We_Were>,4,2,0,0,6
<http://dbpedia.org/resource/The_Way_of_the_Gun>,0,1,0,0,1
<http://dbpedia.org/resource/The_Wedding_Date>,4,0,0,1,5
<http://dbpedia.org/resource/The_Wedding_Game>,1,0,0,0,1
<http://dbpedia.org/resource/The_Wedding_Planner>,34,1,0,4,39
<http://dbpedia.org/resource/The_Wedding_Ringer>,4,0,0,1,5
<http://dbpedia.org/resource/The_Wedding_Singer>,76,15,8,10,109
<http://dbpedia.org/resource/The_Whole_Truth_(2016_film)>,0,0,0,1,1
<http://dbpedia.org/resource/The_Wicker_Man>,1,0,0,0,1
<http://dbpedia.org/resource/The_Wicker_Man_(2006_film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Wild_Bunch>,2,0,0,0,2
<http://dbpedia.org/resource/The_Wild_Geese>,2,0,0,0,2
<http://dbpedia.org/resource/The_Wild_One>,1,0,0,0,1
<http://dbpedia.org/resource/The_Wild_Wild_West_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Wildest_Dream>,0,3,0,0,3
<http://dbpedia.org/resource/The_Wind_in_the_Willows_(1987_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Witch_(2015_film)>,26,15,0,1,42
<http://dbpedia.org/resource/The_Witches_(1990_film)>,2,0,0,1,3
<http://dbpedia.org/resource/The_Witches_of_Eastwick_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Witness_(2000_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Wiz_(film)>,3,3,0,0,6
<http://dbpedia.org/resource/The_Wizard_(1989_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Wizard_of_Oz_(1925_film)>,1,1,0,0,2
<http://dbpedia.org/resource/The_Wizard_of_Oz_(1939_film)>,29,5,2,1,37
<http://dbpedia.org/resource/The_Wizard_of_Oz_(1950_film)>,3,0,0,0,3
<http://dbpedia.org/resource/The_Wizard_of_Oz_(1982_film)>,0,0,0,1,1
<http://dbpedia.org/resource/The_Wolf_(1916_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Wolf_(2004_film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(1929_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)>,36,4,2,5,47
<http://dbpedia.org/resource/The_Wolfman_(2010_film)>,1,0,0,1,2
<http://dbpedia.org/resource/The_Wolverine_(film)>,25,4,2,5,36
<http://dbpedia.org/resource/The_Woman_(2011_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Woman_in_Black_(2012_film)>,4,1,0,0,5
<http://dbpedia.org/resource/The_Woman_in_the_Window_(novel)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Wonderful_Wizard_of_Oz_(1975_film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Wood>,2,0,0,0,2
<http://dbpedia.org/resource/The_Words_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/The_World's_End_(film)>,6,1,0,0,7
<http://dbpedia.org/resource/The_World_According_to_Garp_(film)>,1,2,0,0,3
<http://dbpedia.org/resource/The_Wrestler_(2008_film)>,2,1,0,1,4
<http://dbpedia.org/resource/The_Yes_Man>,5,0,0,0,5
<http://dbpedia.org/resource/The_Young_Guns_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Young_Offenders_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/The_Young_Victoria>,4,0,0,0,4
<http://dbpedia.org/resource/The_Zodiac_(film)>,8,0,0,0,8
<http://dbpedia.org/resource/The_Zombinator>,1,0,0,0,1
<http://dbpedia.org/resource/The_Zookeeper's_Wife_(film)>,3,1,0,0,4
<http://dbpedia.org/resource/Their_Eyes_Were_Watching_God_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Their_Finest>,1,0,0,1,2
<http://dbpedia.org/resource/Thelma_&_Louise>,14,0,0,0,14
<http://dbpedia.org/resource/Thelma_(2017_film)>,2,0,0,1,3
<http://dbpedia.org/resource/Them!>,2,0,0,0,2
<http://dbpedia.org/resource/Them_(2006_film)>,5,0,0,0,5
<http://dbpedia.org/resource/There's_Something_About_Mary>,76,13,3,3,95
<http://dbpedia.org/resource/There_Will_Be_Blood>,13,1,0,0,14
<http://dbpedia.org/resource/These_Final_Hours>,1,0,0,0,1
<http://dbpedia.org/resource/They_(2002_film)>,15,0,0,0,15
<http://dbpedia.org/resource/They_Came_Together>,1,0,0,0,1
<http://dbpedia.org/resource/They_Live>,17,0,0,1,18
<http://dbpedia.org/resource/They_Look_Like_People>,2,0,0,0,2
<http://dbpedia.org/resource/Thief_(film)>,2,1,0,0,3
<http://dbpedia.org/resource/Things_to_Do_in_Denver_When_You're_Dead>,2,0,0,0,2
<http://dbpedia.org/resource/Think_Like_a_Man>,9,1,0,1,11
<http://dbpedia.org/resource/Think_Like_a_Man_Too>,1,3,0,0,4
<http://dbpedia.org/resource/Thinner_(film)>,2,1,0,0,3
<http://dbpedia.org/resource/Third_Man_on_the_Mountain>,1,0,0,0,1
<http://dbpedia.org/resource/Thirteen_(2003_film)>,2,3,0,0,5
<http://dbpedia.org/resource/Thirteen_Days_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Thirteen_Ghosts>,4,0,0,0,4
<http://dbpedia.org/resource/This_Christmas_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/This_Film_Is_Not_Yet_Rated>,13,0,1,2,16
<http://dbpedia.org/resource/This_Is_40>,18,0,1,0,19
<http://dbpedia.org/resource/This_Is_Elvis>,1,0,0,0,1
<http://dbpedia.org/resource/This_Is_England>,1,0,0,0,1
<http://dbpedia.org/resource/This_Is_Not_What_I_Expected>,1,0,0,0,1
<http://dbpedia.org/resource/This_Is_Spinal_Tap>,10,4,0,0,14
<http://dbpedia.org/resource/This_Is_Where_I_Leave_You>,3,0,0,0,3
<http://dbpedia.org/resource/This_Is_the_End>,50,9,0,3,62
<http://dbpedia.org/resource/This_Means_War_(film)>,5,0,0,0,5
<http://dbpedia.org/resource/This_Space_Between_Us>,1,0,0,0,1
<http://dbpedia.org/resource/Thomas_&_Friends:_The_Great_Race>,1,0,0,0,1
<http://dbpedia.org/resource/Thomas_and_the_Magic_Railroad>,1,0,0,0,1
<http://dbpedia.org/resource/Thor:_Ragnarok>,289,27,24,14,354
<http://dbpedia.org/resource/Thor:_The_Dark_World>,2,0,0,0,2
<http://dbpedia.org/resource/Thor_(volcano)>,56,10,1,6,73
<http://dbpedia.org/resource/Thoracocare>,2,0,0,0,2
"<http://dbpedia.org/resource/Three_Billboards_Outside_Ebbing,_Missouri>",34,7,1,1,43
<http://dbpedia.org/resource/Three_Days_(2001_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Three_Days_of_the_Condor>,2,1,0,0,3
<http://dbpedia.org/resource/Three_Men_and_a_Baby>,2,0,0,0,2
<http://dbpedia.org/resource/Three_Stooges_Fun-O-Rama>,1,0,0,0,1
<http://dbpedia.org/resource/Three_Strangers>,1,0,0,0,1
<http://dbpedia.org/resource/Three_to_Tango>,2,0,0,0,2
<http://dbpedia.org/resource/Throw_Momma_from_the_Train>,2,1,0,0,3
<http://dbpedia.org/resource/Thy_Womb>,2,0,0,0,2
<http://dbpedia.org/resource/Tickled>,1,0,0,0,1
<http://dbpedia.org/resource/Tiger_(2015_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Tiger_Zinda_Hai>,1,0,0,0,1
<http://dbpedia.org/resource/Tightrope_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Time_(2006_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Time_Bandits>,1,0,0,0,1
<http://dbpedia.org/resource/Time_Lapse_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Time_to_Kill_(1989_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Timecop>,3,0,0,0,3
<http://dbpedia.org/resource/Timecrimes>,1,0,0,0,1
<http://dbpedia.org/resource/Timeline_(2003_film)>,6,0,0,2,8
<http://dbpedia.org/resource/Timeline_(2014_film)>,1,0,0,0,1
